6909	GSTP1_HUMAN_2_210_0/5ddl_A_rec_5l6x_6sg_lig_tt_docked_19_pocket10.pdb	GSTP1_HUMAN_2_210_0/5ddl_A_rec_5l6x_6sg_lig_tt_docked_19.sdf
8345	HINT1_HUMAN_2_126_0/3rhn_A_rec_1kpe_adw_lig_tt_docked_0_pocket10.pdb	HINT1_HUMAN_2_126_0/3rhn_A_rec_1kpe_adw_lig_tt_docked_0.sdf
8362	HINT1_HUMAN_2_126_0/4eqg_B_rec_1kpe_adw_lig_tt_docked_1_pocket10.pdb	HINT1_HUMAN_2_126_0/4eqg_B_rec_1kpe_adw_lig_tt_docked_1.sdf
8377	HINT1_HUMAN_2_126_0/5km4_A_rec_1kpe_adw_lig_tt_docked_0_pocket10.pdb	HINT1_HUMAN_2_126_0/5km4_A_rec_1kpe_adw_lig_tt_docked_0.sdf
8429	HINT1_HUMAN_2_126_0/5rhn_A_rec_1kpe_adw_lig_tt_docked_1_pocket10.pdb	HINT1_HUMAN_2_126_0/5rhn_A_rec_1kpe_adw_lig_tt_docked_1.sdf
8435	HINT1_HUMAN_2_126_0/4eqe_B_rec_1kpe_adw_lig_tt_docked_1_pocket10.pdb	HINT1_HUMAN_2_126_0/4eqe_B_rec_1kpe_adw_lig_tt_docked_1.sdf
8555	HINT1_HUMAN_2_126_0/5ipc_A_rec_1kpe_adw_lig_tt_docked_0_pocket10.pdb	HINT1_HUMAN_2_126_0/5ipc_A_rec_1kpe_adw_lig_tt_docked_0.sdf
8569	HINT1_HUMAN_2_126_0/5i2e_A_rec_1kpe_adw_lig_tt_docked_0_pocket10.pdb	HINT1_HUMAN_2_126_0/5i2e_A_rec_1kpe_adw_lig_tt_docked_0.sdf
8600	HINT1_HUMAN_2_126_0/5ed6_B_rec_1kpe_adw_lig_tt_docked_1_pocket10.pdb	HINT1_HUMAN_2_126_0/5ed6_B_rec_1kpe_adw_lig_tt_docked_1.sdf
8646	HINT1_HUMAN_2_126_0/5km6_A_rec_1kpe_adw_lig_tt_docked_0_pocket10.pdb	HINT1_HUMAN_2_126_0/5km6_A_rec_1kpe_adw_lig_tt_docked_0.sdf
13342	HYDE_THEMA_1_348_0/5ff4_A_rec_5fes_9se_lig_tt_min_0_pocket10.pdb	HYDE_THEMA_1_348_0/5ff4_A_rec_5fes_9se_lig_tt_min_0.sdf
13357	HYDE_THEMA_1_348_0/5fes_A_rec_5fes_9se_lig_tt_min_0_pocket10.pdb	HYDE_THEMA_1_348_0/5fes_A_rec_5fes_9se_lig_tt_min_0.sdf
13364	HYDE_THEMA_1_348_0/5fez_A_rec_5fez_9se_lig_tt_min_0_pocket10.pdb	HYDE_THEMA_1_348_0/5fez_A_rec_5fez_9se_lig_tt_min_0.sdf
13367	HYDE_THEMA_1_348_0/5fep_A_rec_5fes_9se_lig_tt_min_0_pocket10.pdb	HYDE_THEMA_1_348_0/5fep_A_rec_5fes_9se_lig_tt_min_0.sdf
13374	HYDE_THEMA_1_348_0/5fez_A_rec_5fez_9se_lig_tt_docked_3_pocket10.pdb	HYDE_THEMA_1_348_0/5fez_A_rec_5fez_9se_lig_tt_docked_3.sdf
13377	HYDE_THEMA_1_348_0/5fes_A_rec_5fes_9se_lig_tt_docked_2_pocket10.pdb	HYDE_THEMA_1_348_0/5fes_A_rec_5fes_9se_lig_tt_docked_2.sdf
13386	HYDE_THEMA_1_348_0/5fep_A_rec_5fez_9se_lig_tt_docked_5_pocket10.pdb	HYDE_THEMA_1_348_0/5fep_A_rec_5fez_9se_lig_tt_docked_5.sdf
23942	KS6B1_HUMAN_76_373_0/4rlo_A_rec_4rlo_3t3_lig_tt_docked_0_pocket10.pdb	KS6B1_HUMAN_76_373_0/4rlo_A_rec_4rlo_3t3_lig_tt_docked_0.sdf
23948	KS6B1_HUMAN_76_373_0/4rlo_A_rec_4rlp_72b_lig_tt_docked_0_pocket10.pdb	KS6B1_HUMAN_76_373_0/4rlo_A_rec_4rlp_72b_lig_tt_docked_0.sdf
26439	COMT_HUMAN_51_267_0/4xuc_A_rec_4xud_43h_lig_tt_min_0_pocket10.pdb	COMT_HUMAN_51_267_0/4xuc_A_rec_4xud_43h_lig_tt_min_0.sdf
26504	COMT_HUMAN_51_267_0/4xud_A_rec_4xud_43h_lig_tt_min_0_pocket10.pdb	COMT_HUMAN_51_267_0/4xud_A_rec_4xud_43h_lig_tt_min_0.sdf
27119	LTC4S_HUMAN_1_150_0/2uuh_A_rec_3b29_lsm_lig_tt_min_0_pocket10.pdb	LTC4S_HUMAN_1_150_0/2uuh_A_rec_3b29_lsm_lig_tt_min_0.sdf
27157	LTC4S_HUMAN_1_150_0/3pcv_A_rec_3b29_lsm_lig_tt_min_0_pocket10.pdb	LTC4S_HUMAN_1_150_0/3pcv_A_rec_3b29_lsm_lig_tt_min_0.sdf
27184	LTC4S_HUMAN_1_150_0/3leo_A_rec_3b29_lsm_lig_tt_min_0_pocket10.pdb	LTC4S_HUMAN_1_150_0/3leo_A_rec_3b29_lsm_lig_tt_min_0.sdf
37064	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_4ae3_aov_lig_tt_docked_2_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_4ae3_aov_lig_tt_docked_2.sdf
37065	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_2xo8_ad9_lig_tt_docked_1_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_2xo8_ad9_lig_tt_docked_1.sdf
37069	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mmd_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37071	MYS2_DICDI_1_694_ATP_0/3myh_X_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/3myh_X_rec_2xo8_ad9_lig_tt_docked_0.sdf
37077	MYS2_DICDI_1_694_ATP_0/1vom_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1vom_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37078	MYS2_DICDI_1_694_ATP_0/4ae3_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/4ae3_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37082	MYS2_DICDI_1_694_ATP_0/1vom_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1vom_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37089	MYS2_DICDI_1_694_ATP_0/3mkd_A_rec_4ae3_aov_lig_tt_docked_1_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/3mkd_A_rec_4ae3_aov_lig_tt_docked_1.sdf
37092	MYS2_DICDI_1_694_ATP_0/3mkd_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/3mkd_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37109	MYS2_DICDI_1_694_ATP_0/1d1b_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1d1b_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37113	MYS2_DICDI_1_694_ATP_0/1d0y_A_rec_3mnq_ad9_lig_tt_docked_2_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1d0y_A_rec_3mnq_ad9_lig_tt_docked_2.sdf
37130	MYS2_DICDI_1_694_ATP_0/1mmn_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mmn_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37137	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37138	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37139	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_4ae3_aov_lig_tt_docked_2_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_4ae3_aov_lig_tt_docked_2.sdf
37147	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9j_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37148	MYS2_DICDI_1_694_ATP_0/2xo8_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/2xo8_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37161	MYS2_DICDI_1_694_ATP_0/1lvk_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1lvk_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37176	MYS2_DICDI_1_694_ATP_0/3mnq_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/3mnq_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37180	MYS2_DICDI_1_694_ATP_0/3mnq_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/3mnq_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37191	MYS2_DICDI_1_694_ATP_0/1fmw_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1fmw_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37201	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_4ae3_aov_lig_tt_docked_1_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_4ae3_aov_lig_tt_docked_1.sdf
37202	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37207	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/4pjk_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37230	MYS2_DICDI_1_694_ATP_0/1w9i_A_rec_4ae3_aov_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9i_A_rec_4ae3_aov_lig_tt_docked_0.sdf
37242	MYS2_DICDI_1_694_ATP_0/1w9i_A_rec_3mnq_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1w9i_A_rec_3mnq_ad9_lig_tt_docked_0.sdf
37249	MYS2_DICDI_1_694_ATP_0/1mnd_A_rec_4ae3_aov_lig_tt_docked_1_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mnd_A_rec_4ae3_aov_lig_tt_docked_1.sdf
37252	MYS2_DICDI_1_694_ATP_0/1mnd_A_rec_2xo8_ad9_lig_tt_docked_0_pocket10.pdb	MYS2_DICDI_1_694_ATP_0/1mnd_A_rec_2xo8_ad9_lig_tt_docked_0.sdf
37545	NDKC_DICDI_1_155_0/1mn9_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1mn9_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37550	NDKC_DICDI_1_155_0/4cp5_B_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/4cp5_B_rec_1f6t_tbd_lig_tt_min_0.sdf
37553	NDKC_DICDI_1_155_0/1ndp_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1ndp_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37559	NDKC_DICDI_1_155_0/1f6t_C_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1f6t_C_rec_1f6t_tbd_lig_tt_min_0.sdf
37562	NDKC_DICDI_1_155_0/1hiy_C_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1hiy_C_rec_1f6t_tbd_lig_tt_min_0.sdf
37566	NDKC_DICDI_1_155_0/1f3f_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1f3f_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37578	NDKC_DICDI_1_155_0/1mn7_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1mn7_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37581	NDKC_DICDI_1_155_0/1ndc_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1ndc_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37587	NDKC_DICDI_1_155_0/1f3f_B_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1f3f_B_rec_1f6t_tbd_lig_tt_min_0.sdf
37598	NDKC_DICDI_1_155_0/1kdn_B_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1kdn_B_rec_1f6t_tbd_lig_tt_min_0.sdf
37599	NDKC_DICDI_1_155_0/1b4s_C_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1b4s_C_rec_1f6t_tbd_lig_tt_min_0.sdf
37602	NDKC_DICDI_1_155_0/1lwx_B_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1lwx_B_rec_1f6t_tbd_lig_tt_min_0.sdf
37611	NDKC_DICDI_1_155_0/1b99_A_rec_1f6t_tbd_lig_tt_min_0_pocket10.pdb	NDKC_DICDI_1_155_0/1b99_A_rec_1f6t_tbd_lig_tt_min_0.sdf
37612	NDKC_DICDI_1_155_0/1mn9_A_rec_1f6t_tbd_lig_tt_docked_4_pocket10.pdb	NDKC_DICDI_1_155_0/1mn9_A_rec_1f6t_tbd_lig_tt_docked_4.sdf
37616	NDKC_DICDI_1_155_0/1f3f_A_rec_1f6t_tbd_lig_tt_docked_1_pocket10.pdb	NDKC_DICDI_1_155_0/1f3f_A_rec_1f6t_tbd_lig_tt_docked_1.sdf
37631	NDKC_DICDI_1_155_0/1kdn_B_rec_1f6t_tbd_lig_tt_docked_5_pocket10.pdb	NDKC_DICDI_1_155_0/1kdn_B_rec_1f6t_tbd_lig_tt_docked_5.sdf
37634	NDKC_DICDI_1_155_0/1f3f_B_rec_1f6t_tbd_lig_tt_docked_0_pocket10.pdb	NDKC_DICDI_1_155_0/1f3f_B_rec_1f6t_tbd_lig_tt_docked_0.sdf
38034	NGAL_HUMAN_15_198_0/1x89_A_rec_1x8u_cm2_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/1x89_A_rec_1x8u_cm2_lig_tt_docked_0.sdf
38037	NGAL_HUMAN_15_198_0/1x89_A_rec_1x89_cm1_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/1x89_A_rec_1x89_cm1_lig_tt_docked_0.sdf
38212	NGAL_HUMAN_15_198_0/3pec_C_rec_1x8u_cm2_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/3pec_C_rec_1x8u_cm2_lig_tt_docked_0.sdf
38231	NGAL_HUMAN_15_198_0/3pec_C_rec_1x89_cm1_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/3pec_C_rec_1x89_cm1_lig_tt_docked_0.sdf
38254	NGAL_HUMAN_15_198_0/1x8u_A_rec_1x8u_cm2_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/1x8u_A_rec_1x8u_cm2_lig_tt_docked_0.sdf
38273	NGAL_HUMAN_15_198_0/1x8u_A_rec_1x89_cm1_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/1x8u_A_rec_1x89_cm1_lig_tt_docked_0.sdf
38376	NGAL_HUMAN_15_198_0/3ped_B_rec_1x89_cm1_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/3ped_B_rec_1x89_cm1_lig_tt_docked_0.sdf
38377	NGAL_HUMAN_15_198_0/3ped_B_rec_1x8u_cm2_lig_tt_docked_0_pocket10.pdb	NGAL_HUMAN_15_198_0/3ped_B_rec_1x8u_cm2_lig_tt_docked_0.sdf
41037	OBP_BOVIN_1_159_0/1gt1_A_rec_1pbo_ses_lig_tt_min_0_pocket10.pdb	OBP_BOVIN_1_159_0/1gt1_A_rec_1pbo_ses_lig_tt_min_0.sdf
41048	OBP_BOVIN_1_159_0/1pbo_A_rec_1pbo_ses_lig_tt_min_0_pocket10.pdb	OBP_BOVIN_1_159_0/1pbo_A_rec_1pbo_ses_lig_tt_min_0.sdf
41050	OBP_BOVIN_1_159_0/2hlv_A_rec_1pbo_ses_lig_tt_min_0_pocket10.pdb	OBP_BOVIN_1_159_0/2hlv_A_rec_1pbo_ses_lig_tt_min_0.sdf
41073	OBP_BOVIN_1_159_0/1gt1_A_rec_1pbo_ses_lig_tt_docked_1_pocket10.pdb	OBP_BOVIN_1_159_0/1gt1_A_rec_1pbo_ses_lig_tt_docked_1.sdf
41085	OBP_PIG_2_157_0/1dzp_B_rec_1dzj_ses_lig_tt_min_0_pocket10.pdb	OBP_PIG_2_157_0/1dzp_B_rec_1dzj_ses_lig_tt_min_0.sdf
41094	OBP_BOVIN_1_159_0/1gt4_A_rec_1pbo_ses_lig_tt_docked_2_pocket10.pdb	OBP_BOVIN_1_159_0/1gt4_A_rec_1pbo_ses_lig_tt_docked_2.sdf
41101	OBP_PIG_2_157_0/1dzp_B_rec_1dzj_ses_lig_tt_docked_12_pocket10.pdb	OBP_PIG_2_157_0/1dzp_B_rec_1dzj_ses_lig_tt_docked_12.sdf
42126	PAK1_HUMAN_249_545_0/4p90_B_rec_3fy0_dw1_lig_tt_docked_0_pocket10.pdb	PAK1_HUMAN_249_545_0/4p90_B_rec_3fy0_dw1_lig_tt_docked_0.sdf
42128	PAK1_HUMAN_249_545_0/3fxz_A_rec_3fxz_fll_lig_tt_docked_0_pocket10.pdb	PAK1_HUMAN_249_545_0/3fxz_A_rec_3fxz_fll_lig_tt_docked_0.sdf
42130	PAK1_HUMAN_249_545_0/4p90_B_rec_3fxz_fll_lig_tt_docked_0_pocket10.pdb	PAK1_HUMAN_249_545_0/4p90_B_rec_3fxz_fll_lig_tt_docked_0.sdf
